est,h,bias,rmse,mae,coverage,rej_rate,n,cell,N,T,rho,sig_lam,mode,het_rho,het_beta
CDOLS,4,-0.0231459966283676,0.097713789002552,0.0785888044362045,0.82,0.1766666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
CDOLS,5,-0.0026830341147601,0.0986403184913897,0.0787932400551228,0.8533333333333334,0.1466666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
CDOLS,6,-0.0092572086071972,0.1152450401155869,0.0890807670721467,0.7733333333333333,0.2266666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,0,0.0045354088326079,0.0659140436030596,0.0519090942320835,0.7333333333333333,1.0,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,1,0.0064243446142239,0.0855706962665835,0.0668907553785686,0.8833333333333333,0.3833333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,2,-5.932714316774311e-05,0.0875587853673826,0.0692313568386166,0.89,0.15,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,3,0.0063452666478852,0.0819392823053664,0.0636840648184201,0.9133333333333332,0.0766666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,4,0.0029331341641487,0.0880381385154733,0.0703392865871441,0.8833333333333333,0.12,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,5,0.0198471583748948,0.0935234160659996,0.0735372817318258,0.88,0.12,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
DB,6,0.0100476264854918,0.1034093819075173,0.0816465159772673,0.8733333333333333,0.1266666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,0,0.0045354088326079,0.0659140436030596,0.0519090942320835,0.7333333333333333,1.0,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,1,0.0397329441302935,0.091638252625987,0.0718142044545627,0.8566666666666667,0.25,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,2,0.037997473248616,0.0940937710645523,0.0763238420496569,0.8633333333333333,0.12,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,3,0.044940850834983,0.0925435090920484,0.0746996247044486,0.8766666666666667,0.1233333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,4,0.0406169054656544,0.0960738035794932,0.0754808830597841,0.8433333333333334,0.1533333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,5,0.0556825974104146,0.1071471917812264,0.0855301131480379,0.83,0.17,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
FE,6,0.0429924237047007,0.1124546477156611,0.0892205903711175,0.8066666666666666,0.1933333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,0,0.0029155292159123,0.2017001858662791,0.1646864459740122,0.2566666666666666,1.0,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,1,0.0437100623289394,0.1685909822123276,0.1321835879648824,0.6233333333333333,0.48,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,2,0.0519257645411434,0.1777977132260958,0.1339199793218123,0.6466666666666666,0.37,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,3,0.0541073951033154,0.1755562156125547,0.13633558047867,0.6133333333333333,0.38,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,4,0.0364069087748273,0.1746630449021891,0.1379972069753307,0.65,0.35,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,5,0.0549653078411769,0.1891623919713442,0.1472095404687074,0.59,0.41,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
HPJ,6,0.0273233462340211,0.1994652816902303,0.1559184165121392,0.58,0.42,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,0,0.0048435083283526,0.0690357746033127,0.054189888000811,0.76,1.0,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,1,-0.0012956109014629,0.0991438778045165,0.0762126765091033,0.88,0.38,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,2,-0.0026705924639602,0.1035445539741074,0.0785601782901758,0.8866666666666667,0.0933333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,3,0.0139708891781641,0.0978735958681216,0.0745596615319634,0.91,0.1,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,4,0.0208100150124244,0.1047132390722643,0.0820799935139708,0.8966666666666666,0.1033333333333333,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,5,0.0515823727627356,0.1130060623328378,0.0898523843241957,0.87,0.13,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
SPJ,6,0.0626594870180437,0.1276902013640941,0.1012216524120516,0.8433333333333334,0.1566666666666666,300,main_N20_T20_rho0.2_xsd1,20,20,0.2,1.0,,,
CDOLS,0,-0.0033851255087909,0.0737484278783661,0.0591622090447058,0.91,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,1,-0.0248869314131565,0.0819158736677723,0.0671070586794491,0.92,0.99,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,2,-0.0388845151914549,0.0908320575531646,0.0723529615408073,0.9133333333333332,0.64,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,3,-0.0356591780790193,0.0932480598485118,0.0758155844076407,0.9166666666666666,0.3033333333333333,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,4,-0.0384175879309102,0.1006294815522626,0.0805504146386885,0.9066666666666666,0.17,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,5,-0.0394608461665701,0.1079410026064671,0.08553586252519,0.8866666666666667,0.17,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,6,-0.040291138077772,0.1081067575017623,0.084865442820871,0.8833333333333333,0.13,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,0,-0.0026154018040576,0.046788408769969,0.0371213852742782,0.9133333333333332,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,1,0.006906225792042,0.0548937380489622,0.0438674436841016,0.9333333333333332,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,2,0.0150025238621319,0.0671136582779962,0.0522167583713243,0.9,0.67,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,3,0.0267042075669161,0.0703339955701868,0.0557976935302212,0.8866666666666667,0.18,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,4,0.0275101702514775,0.0722583043966352,0.0582659717089309,0.8866666666666667,0.1,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,5,0.0278891768072803,0.0757556028936499,0.061542776490644,0.8533333333333334,0.11,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
DB,6,0.0272825117781004,0.0783441059231883,0.0626259084666952,0.8466666666666667,0.14,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,0,-0.0026154018040576,0.046788408769969,0.0371213852742782,0.9133333333333332,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,1,0.0476695067361712,0.0711129485809213,0.05962542350267,0.84,0.9966666666666668,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,2,0.0729836073796489,0.0968084627468172,0.079906520366609,0.7166666666666667,0.3066666666666666,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,3,0.0912634778443642,0.1112282468828977,0.0945414463454805,0.6433333333333333,0.09,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,4,0.0933524118089427,0.1149681108015204,0.0980862869392557,0.63,0.1966666666666666,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,5,0.0917986932489484,0.116491867328797,0.0984999474494188,0.6366666666666667,0.2866666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
FE,6,0.0866181275170993,0.1145941473165092,0.0962365351837998,0.6566666666666666,0.2833333333333333,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,0,-0.0206817392231526,0.1296055145459407,0.102713077405746,0.52,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,1,0.0423216849694629,0.1572949091148319,0.1255169863198027,0.4733333333333333,0.8633333333333333,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,2,0.081625357873483,0.1786138776253586,0.1464343315514302,0.42,0.5066666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,3,0.0925232286948954,0.2062808352674162,0.1618286401174634,0.4366666666666666,0.5066666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,4,0.0964460731342973,0.2162170880652585,0.1731841224836095,0.4266666666666667,0.5666666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,5,0.0831987981507258,0.2019703806408274,0.1619537545918973,0.4066666666666667,0.5533333333333333,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
HPJ,6,0.0743424009242264,0.22027108507023,0.1741964521928407,0.4166666666666667,0.5866666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,0,-0.001730305872079,0.0512823604621519,0.040430294940107,0.9333333333333332,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,1,-0.0047759853693937,0.0617625849130004,0.0491186951547144,0.94,1.0,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,2,0.0027242122364145,0.0754259867200859,0.0589020272557566,0.9233333333333332,0.5966666666666667,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,3,0.0235292053241798,0.0822294031922806,0.065210355274956,0.9033333333333332,0.1366666666666666,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,4,0.0433138422257419,0.0918009458938123,0.0733880123931763,0.8466666666666667,0.0866666666666666,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,5,0.0726585125578184,0.11137452996411,0.0912755503450954,0.7866666666666666,0.1666666666666666,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
SPJ,6,0.1076140092934774,0.1393473328360786,0.1189702702648916,0.66,0.2833333333333333,300,main_N20_T20_rho0.5_xsd0,20,20,0.5,0.0,,,
CDOLS,0,0.0046660686158541,0.0794166143518737,0.0635912490466722,0.9133333333333332,1.0,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,1,-0.0059001675849891,0.0907774104800974,0.0713875069827313,0.7933333333333333,0.9766666666666668,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,2,-0.0187962868448251,0.1030509760631863,0.0845146028920932,0.7633333333333333,0.6233333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,3,-0.0174374858004786,0.0998999369656637,0.0788105416044707,0.7733333333333333,0.3666666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,4,-0.0279216040609686,0.1048022236950259,0.0837399923386652,0.79,0.2533333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,5,-0.0094356545868366,0.1052322822935262,0.0840349615756016,0.8233333333333334,0.1933333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,6,-0.0148537568312819,0.1221685229644555,0.0966772347174696,0.76,0.2333333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,0,0.0037432869475325,0.0559282511427579,0.0444273297840082,0.7733333333333333,1.0,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,1,0.0134847431470523,0.079243375097243,0.0620536084875728,0.8733333333333333,0.95,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,2,0.0159082474391597,0.0948495398456245,0.0761073397609298,0.8533333333333334,0.4366666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,3,0.0245996466444494,0.0974220277181083,0.0762543705672198,0.8433333333333334,0.17,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,4,0.0275056889177632,0.1017276236085032,0.0812670195014206,0.8233333333333334,0.1466666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,5,0.0395744967664468,0.1068703489386225,0.0848363395849167,0.8466666666666667,0.1233333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
DB,6,0.030538241749718,0.1144953128419949,0.0897789611077977,0.7933333333333333,0.1933333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,0,0.0037432869475325,0.0559282511427579,0.0444273297840082,0.7733333333333333,1.0,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,1,0.0537652588285733,0.0925899256009697,0.0741784292082757,0.84,0.8933333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,2,0.0731330205818064,0.1148427260905431,0.0957370926706144,0.73,0.26,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,3,0.0886487096144682,0.1256041323000856,0.1070133588848923,0.7233333333333334,0.1133333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,4,0.0932545661098594,0.1324886488019358,0.1095603880699766,0.66,0.21,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,5,0.1037620477328163,0.1427584618974108,0.1197557011860205,0.6366666666666667,0.3033333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
FE,6,0.0903926652797632,0.1430625271280252,0.1151042451375727,0.7033333333333334,0.2733333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,0,0.0067204106799151,0.1732503583178813,0.1405116695089942,0.2733333333333333,1.0,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,1,0.0591720969832173,0.1586728588966602,0.1224715511756522,0.65,0.78,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,2,0.0800935465493961,0.1883404042192672,0.1454722967914843,0.6133333333333333,0.4533333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,3,0.0907123349082957,0.1934645334230293,0.1554325927500894,0.5433333333333333,0.41,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,4,0.0829912913283478,0.1906712797762073,0.1510375613166765,0.5266666666666666,0.4266666666666667,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,5,0.0968853148471269,0.2048165284473314,0.1618002564649264,0.5166666666666667,0.4433333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
HPJ,6,0.0727393777138951,0.2140323667987138,0.1742802278359481,0.51,0.4733333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,0,0.0039489577584991,0.0583644121496812,0.0465040553771838,0.81,1.0,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,1,-0.004290859267738,0.0982760216919786,0.0728318921632341,0.91,0.9266666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,2,0.002690896616575,0.1212250397698725,0.0906743158568314,0.87,0.3666666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,3,0.025202873211622,0.1290542432936309,0.0992544552578983,0.86,0.13,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,4,0.0475359020648761,0.1394077517588748,0.1125011927164412,0.7633333333333333,0.1566666666666666,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,5,0.0861902339986844,0.153484417177873,0.1257998714354463,0.72,0.2133333333333333,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
SPJ,6,0.1107237844208521,0.1779462633541237,0.1426526455770662,0.6833333333333333,0.2966666666666667,300,main_N20_T20_rho0.5_xsd1,20,20,0.5,1.0,,,
CDOLS,0,-0.0034691659267761,0.0739530794955309,0.0592514604612847,0.91,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,1,-0.023022319036495,0.0817354693839532,0.0669700235936541,0.92,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,2,-0.0410021957546517,0.0939054480171701,0.0747182719871664,0.9133333333333332,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,3,-0.0439577663646725,0.1011063914717384,0.081986287873012,0.9066666666666666,0.9666666666666668,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,4,-0.0534477931626408,0.1117123731735998,0.0899239360169499,0.8833333333333333,0.8766666666666667,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,5,-0.0610559487037279,0.1232689907725428,0.0977308477293475,0.84,0.74,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,6,-0.0668580086795804,0.1261551525143545,0.0999941465203127,0.8733333333333333,0.5833333333333334,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,0,-0.0032368043900857,0.037569235832793,0.0296434464325679,0.9133333333333332,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,1,0.0227436732476719,0.0508972368786998,0.0409166581974792,0.8933333333333333,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,2,0.0498343821119863,0.078341376883378,0.0625105588243841,0.7866666666666666,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,3,0.07869593517204,0.1032962218386399,0.0844043398758538,0.6633333333333333,0.9466666666666668,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,4,0.0996001498594483,0.123011279381218,0.105029752277738,0.5366666666666666,0.7,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,5,0.1173190455810254,0.1402565539913197,0.1219066442750068,0.4733333333333333,0.3333333333333333,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
DB,6,0.1314900043833454,0.1522491932261065,0.1352090751773317,0.4066666666666667,0.1733333333333333,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,0,-0.0032368043900857,0.037569235832793,0.0296434464325679,0.9133333333333332,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,1,0.0671471966599807,0.0801762882284545,0.068943932745612,0.65,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,2,0.1246411346438245,0.1374487915333961,0.1250715851628522,0.3433333333333333,0.9966666666666668,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,3,0.1733369964513055,0.1845724449905066,0.1735486007133953,0.1366666666666666,0.6633333333333333,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,4,0.2056209583522214,0.2170028115782349,0.2056209583522214,0.1,0.1666666666666666,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,5,0.2273577946236029,0.2394483615540885,0.2273577946236029,0.0833333333333333,0.2066666666666666,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
FE,6,0.2383969492664232,0.2503290152279511,0.2387520784396146,0.07,0.38,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,0,-0.017145373831778,0.1054896089424288,0.0825367963534485,0.4933333333333333,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,1,0.0642418279462024,0.1388244310459307,0.1121506432022138,0.46,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,2,0.1298656196208464,0.1961362861579663,0.1603425869012071,0.3466666666666667,0.8466666666666667,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,3,0.1740266951635688,0.2487001725109319,0.2080239761101543,0.2666666666666666,0.6666666666666666,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,4,0.2111739451532667,0.2833476071869623,0.2398276682929586,0.2233333333333333,0.5633333333333334,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,5,0.227125799753011,0.2990620150264084,0.2566588655094257,0.2066666666666666,0.5466666666666666,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
HPJ,6,0.2425063857380731,0.3233722478295285,0.2710160722694065,0.2066666666666666,0.6133333333333333,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,0,-0.0021296321243063,0.0467070222468241,0.0370675519355772,0.9433333333333334,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,1,-0.0053168508177337,0.0586049855230102,0.0467228637817081,0.9366666666666666,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,2,0.0087008973359079,0.0804313189773991,0.0640764650818815,0.9033333333333332,1.0,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,3,0.0431420377067266,0.1042066355978885,0.0832649915635617,0.85,0.87,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,4,0.0900082943621253,0.1382670278208639,0.1112612653042966,0.7133333333333334,0.4866666666666667,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,5,0.1528115527793297,0.1896889305564329,0.1620280925518007,0.54,0.1366666666666666,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
SPJ,6,0.2215639937414019,0.2484552456878306,0.2244503411008462,0.3233333333333333,0.2433333333333333,300,main_N20_T20_rho0.8_xsd0,20,20,0.8,0.0,,,
CDOLS,0,0.0047141344061155,0.0787066488397543,0.0633620930376246,0.91,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,1,-0.0044622982330745,0.0909257689071028,0.0716794918496351,0.79,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,2,-0.0176675156100128,0.1108798246123486,0.0899170864712603,0.7533333333333333,0.9966666666666668,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,3,-0.0196649077605101,0.1194028714993449,0.093646984160287,0.7666666666666667,0.96,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,4,-0.0327568189489262,0.1283752286815377,0.0979409142622446,0.7566666666666667,0.8733333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,5,-0.0173965964241019,0.1314260309034138,0.10351199246426,0.7633333333333333,0.6333333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
CDOLS,6,-0.0264599393235678,0.1527982597036549,0.1211775502155607,0.73,0.5566666666666666,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,0,0.0021803182190202,0.0382984519387711,0.0309350685073942,0.8466666666666667,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,1,0.031975797564697,0.0723752798306679,0.05780864327317,0.8766666666666667,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,2,0.0610832230540538,0.1117946322289536,0.0910324368209966,0.7266666666666667,0.9733333333333334,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,3,0.0914351499946861,0.1426363209932693,0.1201498873094751,0.6166666666666667,0.7733333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,4,0.1155308089698428,0.1638623504716284,0.1387823378574438,0.5233333333333333,0.46,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,5,0.1388547689153455,0.1833173355362228,0.1586085956570981,0.46,0.2433333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
DB,6,0.1422144292066808,0.191273681519307,0.1595522614150654,0.4933333333333333,0.2866666666666667,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,0,0.0021803182190202,0.0382984519387711,0.0309350685073942,0.8466666666666667,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,1,0.0765163995826444,0.0991300233530252,0.0838154592201806,0.6833333333333333,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,2,0.1354381668368331,0.1620918277797907,0.1420491042109135,0.42,0.9166666666666666,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,3,0.1848978147879041,0.2114769406260952,0.1903706342510133,0.2866666666666667,0.42,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,4,0.2196738686045077,0.2454129180709848,0.2227593144621966,0.2133333333333333,0.2066666666666666,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,5,0.2463051275962789,0.2722200545137279,0.249547063566695,0.1733333333333333,0.2733333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
FE,6,0.2456696394910658,0.2767236367622835,0.2483656177175231,0.2266666666666666,0.3566666666666667,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,0,0.0080525233831059,0.1191392851894443,0.0972595812204775,0.3133333333333333,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,1,0.0769535021570724,0.1473142765502483,0.1134963430771908,0.57,0.97,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,2,0.1281195060768014,0.2120366460528789,0.1689826817308145,0.4633333333333333,0.79,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,3,0.1712488613976689,0.2555816266446459,0.21083918899789,0.38,0.56,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,4,0.1959071758110254,0.275782250288807,0.2284730505476299,0.3333333333333333,0.52,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,5,0.2261421187352091,0.3028396070134795,0.2568872121002787,0.2866666666666667,0.4933333333333333,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
HPJ,6,0.2202068149132583,0.3040931766435711,0.2540440510234718,0.3133333333333333,0.4966666666666666,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
SPJ,0,0.0015626090393486,0.0414646924897494,0.0328056555154816,0.91,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
SPJ,1,-0.0028287578104255,0.0938066074408146,0.0694080170384999,0.9233333333333332,1.0,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
SPJ,2,0.0206067974638983,0.1400706022901119,0.1079297194275884,0.8,0.9566666666666668,300,main_N20_T20_rho0.8_xsd1,20,20,0.8,1.0,,,
