cell,N,T,rho,sig_lam,est,D_I,bias_hmean,coverage_hmean,rmse_hmean,grade
main_N50_T100_rho0.5_xsd0,50,100,0.5,0.0,CDOLS,0.03538565046572226,-0.032418599596049376,0.6615151515151515,0.04152677159168851,poor
main_N50_T100_rho0.5_xsd0,50,100,0.5,0.0,DB,0.012793363216056137,0.0010227714521414,0.9287878787878789,0.01625319801449794,good
main_N50_T100_rho0.5_xsd0,50,100,0.5,0.0,FE,0.01842228816792526,0.015097481598043439,0.8024242424242426,0.022694841410592824,poor
main_N50_T100_rho0.5_xsd0,50,100,0.5,0.0,HPJ,0.03756701653906326,0.014732721920278963,0.4851515151515151,0.04765113291261441,poor
main_N50_T100_rho0.5_xsd0,50,100,0.5,0.0,SPJ,0.01343472098627319,0.0015153103999682456,0.9218181818181818,0.017196350425423633,good
main_N50_T100_rho0.5_xsd1,50,100,0.5,1.0,CDOLS,0.03399860479151204,-0.01835326434581601,0.6206060606060606,0.04263090954741764,poor
main_N50_T100_rho0.5_xsd1,50,100,0.5,1.0,DB,0.03047778786571408,0.0006607623625755911,0.8651515151515152,0.03892541232821184,moderate
main_N50_T100_rho0.5_xsd1,50,100,0.5,1.0,FE,0.032656720269443835,0.01478336073571231,0.8342424242424241,0.04161174731053219,poor
main_N50_T100_rho0.5_xsd1,50,100,0.5,1.0,HPJ,0.04620529177201454,0.012764477025761091,0.7078787878787879,0.05949225147548936,poor
main_N50_T100_rho0.5_xsd1,50,100,0.5,1.0,SPJ,0.03384173546177912,0.00027315651495733636,0.8551515151515151,0.04395988283749581,moderate
main_N50_T100_rho0.8_xsd0,50,100,0.8,0.0,CDOLS,0.05178654811289711,-0.049238635110852996,0.4433333333333333,0.06006172592443213,poor
main_N50_T100_rho0.8_xsd0,50,100,0.8,0.0,DB,0.014183638115523685,0.005055612225291445,0.8496969696969697,0.018269355156803318,poor
main_N50_T100_rho0.8_xsd0,50,100,0.8,0.0,FE,0.03507439419190282,0.03418052374623564,0.3736363636363636,0.04146922039274805,poor
main_N50_T100_rho0.8_xsd0,50,100,0.8,0.0,HPJ,0.045553876289748586,0.03265944865071393,0.36090909090909085,0.05886161942798703,poor
main_N50_T100_rho0.8_xsd0,50,100,0.8,0.0,SPJ,0.015878619581619083,0.0014860438429777636,0.8503030303030303,0.020870208387314428,moderate
main_N50_T100_rho0.8_xsd1,50,100,0.8,1.0,CDOLS,0.04426048076301654,-0.02860717430085429,0.5415151515151515,0.05584916195681252,poor
main_N50_T100_rho0.8_xsd1,50,100,0.8,1.0,DB,0.03866497390562365,0.006670994266830008,0.7760606060606059,0.051280765549520935,poor
main_N50_T100_rho0.8_xsd1,50,100,0.8,1.0,FE,0.04833951104060664,0.03583880542354256,0.6603030303030303,0.06278154648529152,poor
main_N50_T100_rho0.8_xsd1,50,100,0.8,1.0,HPJ,0.05735899511179041,0.03274021783793223,0.5745454545454546,0.07461974484913285,poor
main_N50_T100_rho0.8_xsd1,50,100,0.8,1.0,SPJ,0.04735845923203749,0.0005911225446331545,0.7506060606060605,0.06630469361148635,poor
main_N50_T100_rho0.95_xsd0,50,100,0.95,0.0,CDOLS,0.05227927743550726,-0.04901056051261799,0.5233333333333333,0.0630202321964801,poor
main_N50_T100_rho0.95_xsd0,50,100,0.95,0.0,DB,0.021311148053180337,0.01972305139785982,0.5939393939393939,0.02876311556796691,poor
main_N50_T100_rho0.95_xsd0,50,100,0.95,0.0,FE,0.059538770612116584,0.05916830345418585,0.13060606060606061,0.07065449585950218,poor
main_N50_T100_rho0.95_xsd0,50,100,0.95,0.0,HPJ,0.06071953985445236,0.05670288446840721,0.20696969696969691,0.07830872947229699,poor
main_N50_T100_rho0.95_xsd0,50,100,0.95,0.0,SPJ,0.018352259715485437,-0.0021409365534751155,0.8266666666666667,0.02487752452620595,poor
main_N50_T100_rho0.95_xsd1,50,100,0.95,1.0,CDOLS,0.05304649820370022,-0.03187598567833861,0.5306060606060607,0.07073979276321675,poor
main_N50_T100_rho0.95_xsd1,50,100,0.95,1.0,DB,0.04338177855096288,0.02752703785993825,0.6418181818181817,0.058795365120344986,poor
main_N50_T100_rho0.95_xsd1,50,100,0.95,1.0,FE,0.07152960979480123,0.06842420284661889,0.39030303030303026,0.09220290417123451,poor
main_N50_T100_rho0.95_xsd1,50,100,0.95,1.0,HPJ,0.07459441993101026,0.06602722659164419,0.4027272727272727,0.10121481386187087,poor
main_N50_T100_rho0.95_xsd1,50,100,0.95,1.0,SPJ,0.05021793137896553,0.005853371917387897,0.7333333333333333,0.07219038179823492,poor
main_N50_T20_rho0.2_xsd0,50,20,0.2,0.0,CDOLS,0.04784800765887089,-0.025406643200292785,0.9080952380952381,0.06002178116985512,good
main_N50_T20_rho0.2_xsd0,50,20,0.2,0.0,DB,0.03233374819102629,0.005279300439549614,0.9304761904761903,0.04100734917031804,good
main_N50_T20_rho0.2_xsd0,50,20,0.2,0.0,FE,0.04471136996286264,0.035718769397653505,0.8147619047619049,0.05586417318610557,poor
main_N50_T20_rho0.2_xsd0,50,20,0.2,0.0,HPJ,0.09177896521440439,0.03440886754715172,0.48285714285714293,0.11617799880837254,poor
main_N50_T20_rho0.2_xsd0,50,20,0.2,0.0,SPJ,0.03899433812176046,0.016924877551151313,0.9104761904761904,0.05024491502354075,good
main_N50_T20_rho0.2_xsd1,50,20,0.2,1.0,CDOLS,0.06186000757665363,-0.010458985410989928,0.730952380952381,0.07993890766901549,poor
main_N50_T20_rho0.2_xsd1,50,20,0.2,1.0,DB,0.05910068609272363,0.009808261895278527,0.7733333333333334,0.07652263238836424,poor
main_N50_T20_rho0.2_xsd1,50,20,0.2,1.0,FE,0.0679311610175639,0.0400627953936306,0.7180952380952382,0.08740394016054327,poor
main_N50_T20_rho0.2_xsd1,50,20,0.2,1.0,HPJ,0.10311000130794683,0.04175576301791743,0.5242857142857142,0.13271184425750474,poor
main_N50_T20_rho0.2_xsd1,50,20,0.2,1.0,SPJ,0.07031873798721969,0.024312204554663545,0.7638095238095237,0.09322981368446441,poor
main_N50_T20_rho0.5_xsd0,50,20,0.5,0.0,CDOLS,0.051991297776995675,-0.0328640154822871,0.890952380952381,0.06543193431991431,moderate
main_N50_T20_rho0.5_xsd0,50,20,0.5,0.0,DB,0.0347363296215855,0.018445840072802557,0.8842857142857142,0.0446497259115082,moderate
main_N50_T20_rho0.5_xsd0,50,20,0.5,0.0,FE,0.07198547109801448,0.06823384473573228,0.5357142857142857,0.08453110473447151,poor
main_N50_T20_rho0.5_xsd0,50,20,0.5,0.0,HPJ,0.10179511348429053,0.06501216335863035,0.4228571428571429,0.12839542477682903,poor
main_N50_T20_rho0.5_xsd0,50,20,0.5,0.0,SPJ,0.050854754453949914,0.031141964692713953,0.8366666666666667,0.067507403210963,poor
main_N50_T20_rho0.5_xsd1,50,20,0.5,1.0,CDOLS,0.06572286700584033,-0.013425871264523515,0.7152380952380952,0.08523955728790829,poor
main_N50_T20_rho0.5_xsd1,50,20,0.5,1.0,DB,0.06510880928886367,0.027340754950070413,0.7152380952380952,0.08461000470562369,poor
main_N50_T20_rho0.5_xsd1,50,20,0.5,1.0,FE,0.09094798280094954,0.07621458869060503,0.5580952380952381,0.11433127987882823,poor
main_N50_T20_rho0.5_xsd1,50,20,0.5,1.0,HPJ,0.11733929205340513,0.07922883363931692,0.44571428571428573,0.14991502823445083,poor
main_N50_T20_rho0.5_xsd1,50,20,0.5,1.0,SPJ,0.08879248058017643,0.0442329522454938,0.6895238095238094,0.1189014354848405,poor
main_N50_T20_rho0.8_xsd0,50,20,0.8,0.0,CDOLS,0.0602459560545758,-0.04410143808346886,0.8576190476190477,0.07656671459410075,moderate
main_N50_T20_rho0.8_xsd0,50,20,0.8,0.0,DB,0.07528817974760703,0.0709527092130575,0.499047619047619,0.09398826481280201,poor
main_N50_T20_rho0.8_xsd0,50,20,0.8,0.0,FE,0.14988761632822167,0.1472640650552545,0.19047619047619047,0.17340073309631293,poor
main_N50_T20_rho0.8_xsd0,50,20,0.8,0.0,HPJ,0.1577853430578975,0.14243070349527967,0.2323809523809524,0.19448327208634822,poor
main_N50_T20_rho0.8_xsd0,50,20,0.8,0.0,SPJ,0.08696418264963765,0.06961704382183512,0.6614285714285714,0.12091768259049142,poor
main_N50_T20_rho0.8_xsd1,50,20,0.8,1.0,CDOLS,0.0750554529665395,-0.015760552709751557,0.689047619047619,0.09969232901447277,poor
main_N50_T20_rho0.8_xsd1,50,20,0.8,1.0,DB,0.10566161260533355,0.09125758217486146,0.4614285714285714,0.13400422591245237,poor
main_N50_T20_rho0.8_xsd1,50,20,0.8,1.0,FE,0.1692220798311122,0.16501813026658455,0.2519047619047619,0.2035122581221308,poor
main_N50_T20_rho0.8_xsd1,50,20,0.8,1.0,HPJ,0.1839892386918621,0.17004103893432898,0.23619047619047615,0.22783044488582277,poor
main_N50_T20_rho0.8_xsd1,50,20,0.8,1.0,SPJ,0.13532188836112446,0.09522051262626095,0.5314285714285714,0.1808244352763681,poor
main_N50_T20_rho0.95_xsd0,50,20,0.95,0.0,CDOLS,0.06778231086402832,-0.0528209569618028,0.840952380952381,0.08764997281632586,poor
main_N50_T20_rho0.95_xsd0,50,20,0.95,0.0,DB,0.13452713222725615,0.13246526531400565,0.2552380952380952,0.16653300062089532,poor
main_N50_T20_rho0.95_xsd0,50,20,0.95,0.0,FE,0.2091030998310595,0.20711671047291932,0.13904761904761903,0.2474941002342118,poor
main_N50_T20_rho0.95_xsd0,50,20,0.95,0.0,HPJ,0.21198029778694932,0.20318895005496548,0.15809523809523804,0.2627963559273216,poor
main_N50_T20_rho0.95_xsd0,50,20,0.95,0.0,SPJ,0.10822810687724209,0.09466362080793791,0.6104761904761905,0.1538720501319654,poor
main_N50_T20_rho0.95_xsd1,50,20,0.95,1.0,CDOLS,0.0847528309934851,-0.01635701293447666,0.6819047619047619,0.11592827365082099,poor
main_N50_T20_rho0.95_xsd1,50,20,0.95,1.0,DB,0.16689482533955946,0.16430060030591515,0.2757142857142857,0.21254890266074103,poor
main_N50_T20_rho0.95_xsd1,50,20,0.95,1.0,FE,0.23833417332091308,0.2363813412417712,0.16238095238095232,0.2876176231919487,poor
main_N50_T20_rho0.95_xsd1,50,20,0.95,1.0,HPJ,0.25008193840082127,0.2410586503076019,0.13285714285714284,0.3093446919487701,poor
main_N50_T20_rho0.95_xsd1,50,20,0.95,1.0,SPJ,0.158745197696448,0.13153499607272495,0.5266666666666667,0.22486913408435594,poor
main_N50_T50_rho0.2_xsd0,50,50,0.2,0.0,CDOLS,0.03242931168030685,-0.023917049746687947,0.8727272727272727,0.040488311967942094,moderate
main_N50_T50_rho0.2_xsd0,50,50,0.2,0.0,DB,0.019894642657374163,0.0018358370571631456,0.9357575757575757,0.024981767407990973,good
main_N50_T50_rho0.2_xsd0,50,50,0.2,0.0,FE,0.024534502684899737,0.016810383283085394,0.8630303030303029,0.030646530226675132,moderate
main_N50_T50_rho0.2_xsd0,50,50,0.2,0.0,HPJ,0.055224156754875214,0.013525105594370744,0.49272727272727274,0.06957049615928287,poor
main_N50_T50_rho0.2_xsd0,50,50,0.2,0.0,SPJ,0.021004796536015717,0.0054508163590361635,0.9299999999999998,0.026465563653575098,good
main_N50_T50_rho0.2_xsd1,50,50,0.2,1.0,CDOLS,0.04167868645106953,-0.011286058144478745,0.6751515151515152,0.052677749074587686,poor
main_N50_T50_rho0.2_xsd1,50,50,0.2,1.0,DB,0.03892835670103357,0.0015845947769564,0.8827272727272727,0.04955533653779662,moderate
main_N50_T50_rho0.2_xsd1,50,50,0.2,1.0,FE,0.04124732625144654,0.016649970574334053,0.8606060606060606,0.052387558479466974,moderate
main_N50_T50_rho0.2_xsd1,50,50,0.2,1.0,HPJ,0.06229214268416809,0.017631121768856253,0.7196969696969698,0.08083612817389822,poor
main_N50_T50_rho0.2_xsd1,50,50,0.2,1.0,SPJ,0.041776650116562064,0.005498719902968108,0.8809090909090908,0.05319034348579236,moderate
main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,CDOLS,0.039433944264739805,-0.03364651021015582,0.8124242424242425,0.048338309037090896,poor
main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,DB,0.019868808126280536,0.005223573301339372,0.9099999999999998,0.025129514392280127,good
main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,FE,0.03508497496891663,0.03205647238993284,0.6584848484848485,0.04196730744898284,poor
main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,HPJ,0.056540063977110665,0.026877439193512185,0.46484848484848484,0.0714409147941203,poor
main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,SPJ,0.022952300287940063,0.009593005380577972,0.8999999999999999,0.02897955666792951,moderate
main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,CDOLS,0.04570202326942782,-0.016679469355414575,0.6445454545454546,0.05776251854983285,poor
main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,DB,0.04297815751901615,0.005400420298095154,0.8457575757575758,0.0550658893082455,poor
main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,FE,0.05060165308816396,0.03234224336679634,0.7703030303030304,0.06411209310298388,poor
main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,HPJ,0.06800087617173088,0.033567999948596376,0.6448484848484849,0.08669836276718783,poor
main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,SPJ,0.04940643304549055,0.010417196717412302,0.823030303030303,0.06431304629630122,poor
main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,CDOLS,0.05557202777774295,-0.05145263763194317,0.660909090909091,0.06677333999629928,poor
main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,DB,0.027914440492770035,0.022058085701319726,0.714848484848485,0.03571755873794216,poor
main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,FE,0.0759484849034192,0.07485063242843924,0.18696969696969698,0.08626980496151095,poor
main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,HPJ,0.08038339726219286,0.06845016962121488,0.27999999999999997,0.1006867897096118,poor
main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,SPJ,0.031201231464580603,0.01797731081062541,0.786060606060606,0.04181643026523747,poor
main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,CDOLS,0.05732801994482839,-0.027601490784127183,0.5909090909090908,0.07296144371169741,poor
main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,DB,0.05634454090684424,0.02744769405954417,0.683939393939394,0.07396197657756244,poor
main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,FE,0.08821250854355644,0.0799740267465043,0.4484848484848485,0.10897671523425968,poor
main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,HPJ,0.09561691523005895,0.08016876017532887,0.4318181818181818,0.12096770324172822,poor
main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,SPJ,0.0705714374354359,0.024429996705798793,0.6969696969696969,0.09651773301311886,poor
main_N50_T50_rho0.95_xsd0,50,50,0.95,0.0,CDOLS,0.06502592440606392,-0.06021856243076655,0.6281818181818182,0.08045863422307352,poor
main_N50_T50_rho0.95_xsd0,50,50,0.95,0.0,DB,0.06037106544273954,0.05943574739705766,0.29878787878787877,0.07536452349676154,poor
main_N50_T50_rho0.95_xsd0,50,50,0.95,0.0,FE,0.12462187056501346,0.12402112539950215,0.10333333333333332,0.14574524647348527,poor
main_N50_T50_rho0.95_xsd0,50,50,0.95,0.0,HPJ,0.12847343574839815,0.12409936393733108,0.1521212121212121,0.16159093285310455,poor
main_N50_T50_rho0.95_xsd0,50,50,0.95,0.0,SPJ,0.0398569103139001,0.020807965375542827,0.7545454545454546,0.0571223595248559,poor
main_N50_T50_rho0.95_xsd1,50,50,0.95,1.0,CDOLS,0.0708939803128521,-0.03533900211540102,0.5700000000000001,0.0956698642034415,poor
main_N50_T50_rho0.95_xsd1,50,50,0.95,1.0,DB,0.08778096371744606,0.0808374893542429,0.42151515151515145,0.1148656222281146,poor
main_N50_T50_rho0.95_xsd1,50,50,0.95,1.0,FE,0.14750721184698168,0.14600229889154684,0.20272727272727267,0.18018817690580513,poor
main_N50_T50_rho0.95_xsd1,50,50,0.95,1.0,HPJ,0.1453598285485245,0.14075741602778621,0.20606060606060603,0.18279326387836986,poor
main_N50_T50_rho0.95_xsd1,50,50,0.95,1.0,SPJ,0.08619158981979211,0.043367359163048215,0.6415151515151515,0.12112445223234868,poor
