ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
484,1991,0.036286589,0.076900847,0.1241744,0.066587582,0.12533525,0.19496414,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042222511,0.050683066,0.041982934,0.012454381,0.034724001,0.018937999,0.044447001,-0.018123001
484,1992,0.040614258,0.087887809,0.030300986,0.089048654,0.15867755,0.20569597,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036286589,0.042222511,0.050683066,0.041982934,0.071121,0.034724001,0.018937999,0.044447001
484,1993,0.04727355,-0.010313272,0.048434395,0.11806329,0.16508171,0.19175184,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040614258,0.036286589,0.042222511,0.050683066,-0.026559999,0.071121,0.034724001,0.018937999
484,1994,-0.057586823,0.0011608452,0.070789732,0.11780816,0.14447829,0.19744304,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04727355,0.040614258,0.036286589,0.042222511,0.055335999,-0.026559999,0.071121,0.034724001
484,1995,0.058747668,0.12837656,0.17539498,0.20206511,0.25502986,0.24897493,1,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.057586823,0.04727355,0.040614258,0.036286589,-0.065545999,0.055335999,-0.026559999,0.071121
484,1996,0.069628887,0.11664731,0.14331745,0.19628218,0.19022726,0.19154643,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.058747668,-0.057586823,0.04727355,0.040614258,-0.086397,-0.065545999,0.055335999,-0.026559999
484,1997,0.047018424,0.073688552,0.12665328,0.12059836,0.12191753,0.13614425,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.069628887,0.058747668,-0.057586823,0.04727355,0.053550001,-0.086397,-0.065545999,0.055335999
484,1998,0.026670132,0.079634875,0.073579952,0.074899122,0.089125834,0.13208297,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.047018424,0.069628887,0.058747668,-0.057586823,-0.021748001,0.053550001,-0.086397,-0.065545999
484,1999,0.05296474,0.046909817,0.048228987,0.062455699,0.10541284,0.13573858,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.026670132,0.047018424,0.069628887,0.058747668,-0.029599,-0.021748001,0.053550001,-0.086397
484,2000,-0.0060549243,-0.0047357529,0.0094909593,0.052448101,0.082773834,0.13221897,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.05296474,0.026670132,0.047018424,0.069628887,-0.013477,-0.029599,-0.021748001,0.053550001
484,2001,0.0013191716,0.015545884,0.058503024,0.088828757,0.13827389,0.17031512,0,0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0060549243,0.05296474,0.026670132,0.047018424,-0.024683001,-0.013477,-0.029599,-0.021748001
484,2002,0.014226712,0.057183854,0.087509587,0.13695472,0.16899595,0.18299885,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013191716,-0.0060549243,0.05296474,0.026670132,0.016062999,-0.024683001,-0.013477,-0.029599
484,2003,0.042957142,0.073282883,0.12272802,0.15476924,0.16877215,0.12176876,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.014226712,0.0013191716,-0.0060549243,0.05296474,-0.00013099999,0.016062999,-0.024683001,-0.013477
484,2004,0.030325737,0.079770878,0.11181211,0.125815,0.078811616,0.1299136,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042957142,0.014226712,0.0013191716,-0.0060549243,-0.0072479998,-0.00013099999,0.016062999,-0.024683001
484,2005,0.049445141,0.081486374,0.095489278,0.04848589,0.099587873,0.14003402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.030325737,0.042957142,0.014226712,0.0013191716,0.011022,-0.0072479998,-0.00013099999,0.016062999
484,2006,0.032041229,0.046044134,-0.0009592548,0.050142732,0.090588868,0.13077061,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049445141,0.030325737,0.042957142,0.014226712,0.024405001,0.011022,-0.0072479998,-0.00013099999
484,2007,0.014002903,-0.033000484,0.018101502,0.058547642,0.098729379,0.11233015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.032041229,0.049445141,0.030325737,0.042957142,0.014601,0.024405001,0.011022,-0.0072479998
484,2008,-0.047003388,0.0040985979,0.044544738,0.084726475,0.098327249,0.12098059,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014002903,0.032041229,0.049445141,0.030325737,-0.0095030004,0.014601,0.024405001,0.011022
484,2009,0.051101986,0.09154813,0.13172987,0.14533064,0.16798398,0.194278,0,0,0.0,0.0,0.0,1.0,0.0,0.0,-0.047003388,0.014002903,0.032041229,0.049445141,0.011017,-0.0095030004,0.014601,0.024405001
484,2010,0.04044614,0.080627874,0.094228648,0.11688199,0.143176,0.16620305,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.051101986,-0.047003388,0.014002903,0.032041229,0.0030189999,0.011017,-0.0095030004,0.014601
484,2011,0.040181737,0.053782508,0.076435849,0.10272987,0.12575692,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.04044614,0.051101986,-0.047003388,0.014002903,0.011149,0.0030189999,0.011017,-0.0095030004
484,2012,0.013600771,0.036254112,0.062548131,0.085575186,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040181737,0.04044614,0.051101986,-0.047003388,0.0059290002,0.011149,0.0030189999,0.011017
484,2013,0.022653339,0.04894736,0.071974412,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013600771,0.040181737,0.04044614,0.051101986,0.022589,0.0059290002,0.011149,0.0030189999
528,1891,0.029081482,0.018447757,0.075350635,0.081222147,0.12198137,0.14740777,0,0,0.0,0.0,0.0,,,,0.0022312948,-0.040960722,0.034356449,0.013756841,,,,
528,1892,-0.010633725,0.046269152,0.052140664,0.092899889,0.11832628,0.13391143,0,0,0.0,0.0,0.0,0.0,,,0.029081482,0.0022312948,-0.040960722,0.034356449,,,,
528,1893,0.056902878,0.06277439,0.10353362,0.12896001,0.14454517,0.15884988,0,0,0.0,0.0,0.0,0.0,0.0,,-0.010633725,0.029081482,0.0022312948,-0.040960722,,,,
528,1894,0.0058715129,0.04663074,0.072057128,0.087642282,0.10194699,0.091863587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.056902878,-0.010633725,0.029081482,0.0022312948,,,,
528,1895,0.040759228,0.066185616,0.08177077,0.096075483,0.085992083,0.13417783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058715129,0.056902878,-0.010633725,0.029081482,,,,
528,1896,0.02542639,0.041011546,0.055316254,0.045232851,0.093418606,0.13572125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040759228,0.0058715129,0.056902878,-0.010633725,,,,
528,1897,0.015585155,0.029889865,0.019806461,0.067992218,0.11029486,0.11052132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02542639,0.040759228,0.0058715129,0.056902878,,,,
528,1898,0.01430471,0.0042213062,0.05240706,0.094709709,0.09493617,0.10927711,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015585155,0.02542639,0.040759228,0.0058715129,,,,
528,1899,-0.010083403,0.038102351,0.080404997,0.080631457,0.094972394,0.14409512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01430471,0.015585155,0.02542639,0.040759228,,,,
528,1900,0.048185755,0.090488404,0.090714864,0.1050558,0.15417853,0.17485587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010083403,0.01430471,0.015585155,0.02542639,,,,
528,1901,0.042302649,0.042529106,0.056870043,0.10599276,0.12667011,0.1090726,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.048185755,-0.010083403,0.01430471,0.015585155,0.039016999,,,
528,1902,0.00022645752,0.014567396,0.063690118,0.084367462,0.066769943,0.086382076,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042302649,0.048185755,-0.010083403,0.01430471,0.017982,0.039016999,,
528,1903,0.014340938,0.063463658,0.084141001,0.06654349,0.086155623,0.13820682,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022645752,0.042302649,0.048185755,-0.010083403,0.033358999,0.017982,0.039016999,
528,1904,0.049122721,0.069800064,0.052202549,0.071814686,0.12386589,0.16401935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.014340938,0.00022645752,0.042302649,0.048185755,0.019758999,0.033358999,0.017982,0.039016999
528,1905,0.020677341,0.003079826,0.022691963,0.074743167,0.11489663,0.14617564,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049122721,0.014340938,0.00022645752,0.042302649,0.046950001,0.019758999,0.033358999,0.017982
528,1906,-0.017597515,0.0020146221,0.054065824,0.094219282,0.12549829,0.15366715,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.020677341,0.049122721,0.014340938,0.00022645752,0.00045600001,0.046950001,0.019758999,0.033358999
528,1907,0.019612137,0.071663335,0.11181679,0.14309581,0.17126466,0.21971335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017597515,0.020677341,0.049122721,0.014340938,-0.0028329999,0.00045600001,0.046950001,0.019758999
528,1908,0.052051201,0.09220466,0.12348367,0.15165253,0.20010121,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019612137,-0.017597515,0.020677341,0.049122721,0.029182,-0.0028329999,0.00045600001,0.046950001
528,1909,0.040153462,0.071432479,0.099601336,0.14805001,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052051201,0.019612137,-0.017597515,0.020677341,0.00034299999,0.029182,-0.0028329999,0.00045600001
528,1910,0.031279016,0.059447873,0.10789655,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040153462,0.052051201,0.019612137,-0.017597515,-0.012462,0.00034299999,0.029182,-0.0028329999
528,1919,0.029800696,0.089307114,0.14238879,0.16678031,0.2372781,0.27852094,0,0,,,,,,,0.21450663,,,,,,,
528,1920,0.059506416,0.11258809,0.13697961,0.20747739,0.24872024,0.32580605,0,0,0.0,,,0.0,,,0.029800696,0.21450663,,,0.0054589999,,,
528,1921,0.053081673,0.077473186,0.14797097,0.18921383,0.26629964,0.30722135,0,0,0.0,0.0,,0.0,0.0,,0.059506416,0.029800696,0.21450663,,-0.060408,0.0054589999,,
528,1922,0.024391515,0.094889306,0.13613215,0.21321797,0.25413969,0.30603129,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.053081673,0.059506416,0.029800696,0.21450663,-0.05116,-0.060408,0.0054589999,
528,1923,0.070497788,0.11174063,0.18882644,0.22974816,0.28163975,0.28956288,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.024391515,0.053081673,0.059506416,0.029800696,0.055125002,-0.05116,-0.060408,0.0054589999
528,1924,0.041242849,0.11832866,0.15925038,0.21114196,0.21906509,0.21680766,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.070497788,0.024391515,0.053081673,0.059506416,-0.024062,0.055125002,-0.05116,-0.060408
528,1925,0.077085815,0.11800753,0.16989912,0.17782225,0.17556483,0.11260697,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.041242849,0.070497788,0.024391515,0.053081673,0.052437998,-0.024062,0.055125002,-0.05116
528,1926,0.040921718,0.092813298,0.10073642,0.098478988,0.035521135,0.021585763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.077085815,0.041242849,0.070497788,0.024391515,0.051476002,0.052437998,-0.024062,0.055125002
528,1927,0.051891584,0.059814703,0.057557274,-0.0054005794,-0.019335952,-0.021167988,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.040921718,0.077085815,0.041242849,0.070497788,0.0084659997,0.051476002,0.052437998,-0.024062
528,1928,0.0079231197,0.005665692,-0.05729216,-0.071227536,-0.073059574,-0.091567144,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.051891584,0.040921718,0.077085815,0.041242849,0.001363,0.0084659997,0.051476002,0.052437998
528,1929,-0.0022574277,-0.065215282,-0.079150654,-0.080982693,-0.099490263,-0.062811434,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079231197,0.051891584,0.040921718,0.077085815,-0.0010779999,0.001363,0.0084659997,0.051476002
528,1930,-0.062957853,-0.076893225,-0.078725263,-0.097232834,-0.060554001,0.00056483969,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022574277,0.0079231197,0.051891584,0.040921718,-0.0038429999,-0.0010779999,0.001363,0.0084659997
528,1931,-0.013935373,-0.01576741,-0.03427498,0.0024038516,0.063522696,0.11898574,0,1,0.0,0.0,0.0,1.0,0.0,0.0,-0.062957853,-0.0022574277,0.0079231197,0.051891584,-0.049463999,-0.0038429999,-0.0010779999,0.001363
528,1932,-0.0018320371,-0.020339608,0.016339224,0.077458069,0.13292111,0.10858899,0,0,0.0,0.0,0.0,1.0,1.0,0.0,-0.013935373,-0.062957853,-0.0022574277,0.0079231197,-0.035409,-0.049463999,-0.0038429999,-0.0010779999
528,1933,-0.018507572,0.01817126,0.079290099,0.13475314,0.11042102,,0,0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0018320371,-0.013935373,-0.062957853,-0.0022574277,0.00029500001,-0.035409,-0.049463999,-0.0038429999
528,1934,0.036678832,0.097797677,0.15326072,0.1289286,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.018507572,-0.0018320371,-0.013935373,-0.062957853,-0.021582,0.00029500001,-0.035409,-0.049463999
528,1935,0.061118841,0.11658189,0.092249766,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036678832,-0.018507572,-0.0018320371,-0.013935373,-0.015837001,-0.021582,0.00029500001,-0.035409
528,1947,0.10145683,0.18592179,0.22109707,0.24185514,0.26181212,0.34515882,0,0,0.0,,,,,,0.14623879,0.52358246,,,-0.022305001,,,
528,1948,0.08446496,0.11964025,0.14039832,0.1603553,0.24370199,0.30947196,0,0,0.0,0.0,,0.0,,,0.10145683,0.14623879,0.52358246,,-0.0036559999,-0.022305001,,
528,1949,0.035175283,0.055933364,0.07589034,0.15923703,0.22500701,0.2965796,0,0,0.0,0.0,0.0,0.0,0.0,,0.08446496,0.10145683,0.14623879,0.52358246,-0.001376,-0.0036559999,-0.022305001,
528,1950,0.020758079,0.040715054,0.12406175,0.18983173,0.26140431,0.29750267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.035175283,0.08446496,0.10145683,0.14623879,0.010353,-0.001376,-0.0036559999,-0.022305001
528,1951,0.019956976,0.10330367,0.16907366,0.24064623,0.27674457,0.30447495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.020758079,0.035175283,0.08446496,0.10145683,0.0036480001,0.010353,-0.001376,-0.0036559999
528,1952,0.083346695,0.14911668,0.22068925,0.2567876,0.28451797,0.28154829,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019956976,0.020758079,0.035175283,0.08446496,0.002227,0.0036480001,0.010353,-0.001376
528,1953,0.065769985,0.13734256,0.17344092,0.20117131,0.19820161,0.24593198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.083346695,0.019956976,0.020758079,0.035175283,0.011002,0.002227,0.0036480001,0.010353
528,1954,0.071572572,0.10767093,0.13540132,0.13243163,0.180162,0.26094997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.065769985,0.083346695,0.019956976,0.020758079,0.0087599996,0.011002,0.002227,0.0036480001
528,1955,0.036098357,0.063828744,0.060859051,0.10858942,0.1893774,0.19233286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.071572572,0.065769985,0.083346695,0.019956976,0.004369,0.0087599996,0.011002,0.002227
528,1956,0.027730389,0.024760693,0.072491065,0.15327904,0.1562345,0.22466958,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036098357,0.071572572,0.065769985,0.083346695,0.010143,0.004369,0.0087599996,0.011002
528,1957,-0.0029696948,0.044760674,0.12554866,0.12850413,0.1969392,0.23318541,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.027730389,0.036098357,0.071572572,0.065769985,-0.003175,0.010143,0.004369,0.0087599996
528,1958,0.047730368,0.12851834,0.13147381,0.19990888,0.23615509,0.31890413,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029696948,0.027730389,0.036098357,0.071572572,-5.4e-05,-0.003175,0.010143,0.004369
528,1959,0.080787979,0.083743446,0.15217853,0.18842474,0.27117378,0.35760474,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047730368,-0.0029696948,0.027730389,0.036098357,0.015429,-5.4e-05,-0.003175,0.010143
528,1960,0.0029554667,0.071390539,0.10763676,0.19038579,0.27681673,0.30422777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.080787979,0.047730368,-0.0029696948,0.027730389,0.0077889999,0.015429,-5.4e-05,-0.003175
528,1961,0.068435073,0.10468129,0.18743032,0.27386129,0.30127233,0.35407248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029554667,0.080787979,0.047730368,-0.0029696948,0.027877999,0.0077889999,0.015429,-5.4e-05
528,1962,0.036246218,0.11899526,0.20542622,0.23283726,0.28563741,0.34979874,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.068435073,0.0029554667,0.080787979,0.047730368,0.021097001,0.027877999,0.0077889999,0.015429
528,1963,0.082749039,0.16917999,0.19659103,0.24939118,0.31355253,0.37784702,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036246218,0.068435073,0.0029554667,0.080787979,0.021294,0.021097001,0.027877999,0.0077889999
528,1964,0.086430952,0.113842,0.16664214,0.23080349,0.29509798,0.35204592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.082749039,0.036246218,0.068435073,0.0029554667,-0.001334,0.021294,0.021097001,0.027877999
528,1965,0.027411044,0.080211192,0.14437252,0.20866701,0.26561496,0.30878475,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.086430952,0.082749039,0.036246218,0.068435073,0.0097920001,-0.001334,0.021294,0.021097001
528,1966,0.052800145,0.11696148,0.18125597,0.23820393,0.28137374,0.3167125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.027411044,0.086430952,0.082749039,0.036246218,0.006091,0.0097920001,-0.001334,0.021294
528,1967,0.064161338,0.12845582,0.18540378,0.22857359,0.26391232,0.31835455,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052800145,0.027411044,0.086430952,0.082749039,0.018141,0.006091,0.0097920001,-0.001334
528,1968,0.064294487,0.12124245,0.16441226,0.199751,0.25419325,0.28858042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.064161338,0.052800145,0.027411044,0.086430952,0.015353,0.018141,0.006091,0.0097920001
528,1969,0.056947958,0.10011776,0.1354565,0.18989873,0.2242859,0.22430618,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.064294487,0.064161338,0.052800145,0.027411044,-0.034051999,0.015353,0.018141,0.006091
528,1970,0.043169804,0.078508548,0.13295078,0.16733795,0.16735823,0.21192133,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.056947958,0.064294487,0.064161338,0.052800145,0.018023999,-0.034051999,0.015353,0.018141
528,1971,0.035338745,0.089780971,0.12416815,0.12418844,0.16875154,0.19395594,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.043169804,0.056947958,0.064294487,0.064161338,0.0043580001,0.018023999,-0.034051999,0.015353
528,1972,0.054442231,0.088829413,0.088849701,0.13341281,0.15861721,0.18557969,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.035338745,0.043169804,0.056947958,0.064294487,0.014118,0.0043580001,0.018023999,-0.034051999
528,1973,0.034387179,0.034407467,0.078970566,0.10417497,0.13113745,0.15127911,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.054442231,0.035338745,0.043169804,0.056947958,0.035259001,0.014118,0.0043580001,0.018023999
528,1974,2.028683e-05,0.044583388,0.069787793,0.096750259,0.11689192,0.13031106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034387179,0.054442231,0.035338745,0.043169804,0.02173,0.035259001,0.014118,0.0043580001
528,1975,0.0445631,0.069767505,0.096729971,0.11687163,0.13029078,0.12245466,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.028683e-05,0.034387179,0.054442231,0.035338745,0.018611999,0.02173,0.035259001,0.014118
528,1976,0.025204405,0.052166872,0.072308533,0.085727677,0.077891558,0.065483987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445631,2.028683e-05,0.034387179,0.054442231,0.035753001,0.018611999,0.02173,0.035259001
528,1977,0.026962468,0.047104128,0.060523272,0.052687157,0.04027959,0.060979169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025204405,0.0445631,2.028683e-05,0.034387179,0.054428,0.035753001,0.018611999,0.02173
528,1978,0.020141661,0.033560805,0.02572469,0.013317123,0.034016702,0.064633496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.026962468,0.025204405,0.0445631,2.028683e-05,0.067576997,0.054428,0.035753001,0.018611999
528,1979,0.013419142,0.0055830264,-0.0068245409,0.013875038,0.044491831,0.070293628,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.020141661,0.026962468,0.025204405,0.0445631,0.052126002,0.067576997,0.054428,0.035753001
528,1980,-0.0078361155,-0.020243682,0.0004558973,0.031072689,0.056874484,0.084744245,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.013419142,0.020141661,0.026962468,0.025204405,0.010351,0.052126002,0.067576997,0.054428
528,1981,-0.012407567,0.0082920119,0.038908802,0.064710602,0.092580363,0.11189285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078361155,0.013419142,0.020141661,0.026962468,-0.0053699999,0.010351,0.052126002,0.067576997
528,1982,0.020699579,0.051316373,0.077118173,0.10498793,0.12430042,0.15871261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012407567,-0.0078361155,0.013419142,0.020141661,0.003334,-0.0053699999,0.010351,0.052126002
528,1983,0.030616792,0.05641859,0.084288351,0.10360084,0.13801304,0.18221422,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.020699579,-0.012407567,-0.0078361155,0.013419142,-0.0066,0.003334,-0.0053699999,0.010351
528,1984,0.025801796,0.053671554,0.07298404,0.10739623,0.15159741,0.19342963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.030616792,0.020699579,-0.012407567,-0.0078361155,-0.0050499998,-0.0066,0.003334,-0.0053699999
528,1985,0.027869759,0.047182247,0.081594437,0.12579562,0.16762784,0.19201919,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025801796,0.030616792,0.020699579,-0.012407567,-0.0034399999,-0.0050499998,-0.0066,0.003334
528,1986,0.019312486,0.053724676,0.097925857,0.13975808,0.16414943,0.18121015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.027869759,0.025801796,0.030616792,0.020699579,0.022165,-0.0034399999,-0.0050499998,-0.0066
528,1987,0.03441219,0.078613371,0.12044559,0.14483693,0.16189764,0.17447317,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.019312486,0.027869759,0.025801796,0.030616792,0.019368,0.022165,-0.0034399999,-0.0050499998
528,1988,0.04420118,0.086033404,0.11042475,0.12748545,0.14006098,0.16967189,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.03441219,0.019312486,0.027869759,0.025801796,0.113956,0.019368,0.022165,-0.0034399999
528,1989,0.041832227,0.066223577,0.083284289,0.095859811,0.12547073,0.15663108,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.04420118,0.03441219,0.019312486,0.027869759,0.011239,0.113956,0.019368,0.022165
528,1990,0.024391346,0.041452054,0.054027576,0.083638504,0.11479887,0.15046605,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.041832227,0.04420118,0.03441219,0.019312486,-0.021825001,0.011239,0.113956,0.019368
528,1991,0.017060708,0.02963623,0.059247155,0.090407513,0.1260747,0.16907337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.024391346,0.041832227,0.04420118,0.03441219,0.017157,-0.021825001,0.011239,0.113956
528,1992,0.012575523,0.042186446,0.073346809,0.109014,0.15201268,0.19726682,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.017060708,0.024391346,0.041832227,0.04420118,0.011386,0.017157,-0.021825001,0.011239
528,1993,0.029610924,0.060771286,0.096438482,0.13943715,0.18469131,0.23520824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012575523,0.017060708,0.024391346,0.041832227,0.024425,0.011386,0.017157,-0.021825001
528,1994,0.03116036,0.066827551,0.10982622,0.15508038,0.20559731,0.24798495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029610924,0.012575523,0.017060708,0.024391346,0.024044,0.024425,0.011386,0.017157
528,1995,0.035667192,0.078665867,0.12392002,0.17443696,0.21682459,0.23806724,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03116036,0.029610924,0.012575523,0.017060708,0.044890001,0.024044,0.024425,0.011386
528,1996,0.042998675,0.088252828,0.13876976,0.18115738,0.20240003,0.20343633,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.035667192,0.03116036,0.029610924,0.012575523,0.056712002,0.044890001,0.024044,0.024425
528,1997,0.045254149,0.095771082,0.13815871,0.15940136,0.16043766,0.16327688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042998675,0.035667192,0.03116036,0.029610924,0.073256001,0.056712002,0.044890001,0.024044
528,1998,0.050516933,0.09290456,0.1141472,0.1151835,0.11802272,0.13832979,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.045254149,0.042998675,0.035667192,0.03116036,0.113643,0.073256001,0.056712002,0.044890001
528,1999,0.042387627,0.063630268,0.064666569,0.067505792,0.087812856,0.10941651,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.050516933,0.045254149,0.042998675,0.035667192,-0.000256,0.113643,0.073256001,0.056712002
528,2000,0.021242643,0.022278942,0.025118168,0.045425232,0.067028895,0.10221526,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042387627,0.050516933,0.045254149,0.042998675,0.068020999,-0.000256,0.113643,0.073256001
528,2001,0.0010362999,0.0038755257,0.02418259,0.04578625,0.080972619,0.11795735,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021242643,0.042387627,0.050516933,0.045254149,0.011671,0.068020999,-0.000256,0.113643
528,2002,0.0028392258,0.02314629,0.044749953,0.079936326,0.11692105,0.13391165,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0010362999,0.021242643,0.042387627,0.050516933,0.042750999,0.011671,0.068020999,-0.000256
528,2003,0.020307064,0.041910723,0.077097088,0.11408181,0.13107242,0.093396582,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0028392258,0.0010362999,0.021242643,0.042387627,0.064237997,0.042750999,0.011671,0.068020999
528,2004,0.021603661,0.056790031,0.093774766,0.11076538,0.07308954,0.087116159,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.020307064,0.0028392258,0.0010362999,0.021242643,0.07948,0.064237997,0.042750999,0.011671
528,2005,0.035186369,0.072171099,0.089161709,0.051485874,0.065512493,0.082148761,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.021603661,0.020307064,0.0028392258,0.0010362999,0.068876997,0.07948,0.064237997,0.042750999
528,2006,0.036984731,0.053975336,0.016299501,0.030326122,0.046962388,0.036392014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.035186369,0.021603661,0.020307064,0.0028392258,-0.024154,0.068876997,0.07948,0.064237997
528,2007,0.016990608,-0.020685228,-0.0066586062,0.0099776573,-0.00059271604,-0.0024961079,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.036984731,0.035186369,0.021603661,0.020307064,-0.01487,-0.024154,0.068876997,0.07948
